project_id,budget_year,block_no,block_name,role_in_project,block_total_amount
3235,2024,A,一般社団法人全国農業会議所,農業分野の技能測定試験の作成・更新・実施／優良事例の収集・周知,104898000.0
3235,2024,B,一般社団法人大日本水産会,漁業分野の技能測定試験の作成・更新・実施／優良事例の収集・周知、苦情・相談対応の実施,59803000.0
3235,2024,C,一般社団法人日本フードサービス協会ほか,飲食料品製造業分野の技能測定試験の作成・更新／外食業分野の技能測定試験の作成・更新,22218000.0
3235,2024,D,株式会社JTB,飲食料品製造業分野及び外食業分野の優良事例の収集・周知／農業分野、飲食料品製造業分野及び外食業分野の苦情・相談窓口の設置,70141000.0
3236,2024,A,株式会社マイファーム,全国共通の研修コンテンツの作成や地域をリードする女性農業者の活躍事例の普及等の取組の実施,71100000.0
3236,2024,B,都道府県,地域の女性活躍の実情に応じ、女性が働きやすい環境の整備、社会参画の推進に向けた取組を支援,44509000.0
3236,2024,C,女性農業者グループ等,女性が働きやすい環境の整備、社会参画の推進に向けた取組の実施,10411000.0
3236,2024,D,株式会社マイファーム,女性を農業へ呼び込むための活動事例の発信等の実施、女性が働きやすい環境の整備及び女性農業者グループの活動への支援,192955000.0
3236,2024,E,女性農業者グループ等,女性が働きやすい環境の整備、地域の女性農業者グループの活動を実施,162595000.0
3239,2024,A,一般社団法人全国農業会議所,代替人材を雇用した人手不足経営体に助成金を交付,48599000.0
3239,2024,B,一般社団法人全国農業会議所,事業に取り組んだ研修機関等へ助成金を交付,0.0
3239,2024,C,一般社団法人全国農業会議所,募集活動を行った人手不足経営体等へ助成金を交付,165000.0
3239,2024,D,一般社団法人全国農業会議所,人手不足経営体等からの助成金交付申請の受付、審査を行うシステムの整備、事業の周知に必要な広告等の作成等の業務,70019000.0
3239,2024,E,民間団体等,事業者の公募・選定、事業の運営・管理業務等,77996000.0
3239,2024,F,協議会等,民間団体が運営する繁閑期の異なる産地間の連携等による労働力確保に資する取組を実施,33302000.0
3242,2024,A,株式会社日本政策金融公庫,,299378000.0
3243,2024,A,地方農政局等,,5855354000.0
3243,2024,B,都道府県,,5855353000.0
3243,2024,C,市町村等,,5585610000.0
3244,2024,A,地方農政局等,農業者への交付金の交付,206499748000.0
3244,2024,B,都道府県農業再生協議会,収入減少影響緩和交付金における対策加入者が拠出した積立金の管理業務,22999000.0
3244,2024,C,農業者等,米・麦・大豆等の交付金交付対象作物を生産・販売,206476749000.0
3245,2024,A,地方農政局等,管内都府県及び指定市町村に対する交付金の交付事務,40751220.0
3245,2024,B,都府県及び指定市町村,農地法等に基づく農地の利用調整に関する事務,40751220.0
3245,2024,C,北海道,農地法等に基づく農地の利用調整に関する事務,246705.0
3246,2024,A,地方農政局等,管内の都府県に対する負担金の交付事務、指導監督業務,507125000.0
3246,2024,B,都府県,都府県管内の都府県機構に対する負担金の交付事務、指導監督業務,507125000.0
3246,2024,C,北海道,北海道農業会議に対する負担金の交付事務、指導監督業務,15609000.0
3246,2024,D,都道府県機構,農地法等に基づく農地転用の許可・協議等に係る都道府県知事への答申に係る業務を実施,522734000.0
3247,2024,A,地方農政局等,都府県に対する交付金の交付事務、指導監督業務,4118546000.0
3247,2024,B,都府県,農業委員会に対する交付金の交付事務、指導監督業務,4118546000.0
3247,2024,C,北海道,農業委員会に対する交付金の交付事務、指導監督業務,599586000.0
3247,2024,D,農業委員会,農地法等に基づく業務,4718132000.0
3248,2024,A,地方農政局等,補助金等交付,8175902408.0
3248,2024,B,都道府県,管内の市町村及び農地中間管理機構等に対する補助金の交付事務、指導監督等業務、都道府県推進事業,13765930188.0
3248,2024,C,市町村,機構集積協力金の交付対象者への補助金の交付事務、指導業務,4083489961.0
3248,2024,D,農地中間管理機構,担い手への農地集積・集約化に係る支援の実施、機構が借り受けた農地等の賃料の支払及び保全管理、機構運営等,5154545948.0
3248,2024,E,農業委員会等,遊休農地の所有者の利用意向調査等,1398564427.0
3248,2024,F,支援法人等,農業委員会サポートシステムの保守運用、農業委員会等に対する研修会開催、農地の買入に要する経費等,1696919309.0
3248,2024,G,農業者等,その他（交付金）,4079879040.0
3249,2024,A,北海道,,369992000.0
3249,2024,B,関東農政局ほか,,1296078000.0
3249,2024,C,一般社団法人函館公共嘱託登記土地家屋調査士協会ほか,地番・公図がないため処分不能な国有農地等について、測量・境界確定及び表示登記を行う業務の実施,51613000.0
3249,2024,D,千葉県ほか,農地法等に基づく管理・処分事務の実施、管内市町村に対する交付金の交付事務,1269941000.0
3249,2024,E,公益社団法人福岡県公共嘱託登記土地家屋調査士協会ほか,地番・公図がないため処分不能な国有農地等について、測量・境界確定及び表示登記を行う業務の実施,20792000.0
3249,2024,F,株式会社西東京不動産鑑定所ほか,売払予定地の価格鑑定料,5345000.0
3249,2024,G,土地区画整理組合A,換地処分に伴う清算金,385.0
3249,2024,H,前橋市ほか,農地法等に基づく管理事務の実施／・財産台帳整理に係る費用／・国有農地等の管理事務に要する経費,48709000.0
3250,2024,A,地方農政局等,府県に対する交付金の交付事務、指導監督業務,3337606000.0
3250,2024,B,府県,農業委員会に対する交付金の交付事務、指導監督業務,3337606000.0
3250,2024,C,北海道,農業委員会に対する交付金の交付事務、指導監督業務,273956000.0
3250,2024,D,農業委員会,農地利用の最適化（担い手への集積・集約化、遊休農地の発生防止・解消、新規参入の促進）をより良く果たせるようにするための活動を実施,3611562000.0
3251,2024,A,全国土地改良事業団体連合会,①計画の総括審査認定②助成金の交付③事業達成状況確認報告④事業要件達成への助言指導,1127582000.0
3251,2024,B,北海道土地改良事業団体連合会ほか,①計画申請の受付、報告②事業達成状況聞取③事業要件達成への指導補助,128095000.0
3251,2024,C,【その他（助成）】,土地改良負担の利子助成等,955581000.0
3252,2024,A,地方農政局等,管内の都府県や機構、市町村・土地改良区等に対する補助金の交付事務及び助言等の業務,21319371000.0
3252,2024,B,北海道,管内の機構、市町村・土地改良区等に対する補助金の交付事務及び指導監督等の業務,1879647000.0
3252,2024,C,都府県,管内の機構、市町村・土地改良区等に対する補助金の交付事務及び指導監督等の業務,21319371000.0
3252,2024,D,機構営事業,畦畔除去による区画拡大や暗渠排水等の農地の整備、農業用用排水施設のきめ細かな整備等,198206000.0
3252,2024,E,都道府県営事業,畦畔除去による区画拡大や暗渠排水等の農地の整備、農業用用排水施設のきめ細かな整備等,14486218000.0
3252,2024,F,市町村営事業,畦畔除去による区画拡大や暗渠排水等の農地の整備、農業用用排水施設のきめ細かな整備等,4011143000.0
3252,2024,G,団体営事業,畦畔除去による区画拡大や暗渠排水等の農地の整備、農業用用排水施設のきめ細かな整備等,4503451000.0
3254,2024,A,地方農政局等,,39641000.0
